playerID,year,stint,tmID,GP_player,GS,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,pos,height,weight,college,birthDate,award,confID,rank,playoff,seeded,firstRound,semis,finals,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won,lost,GP_team,homeW,homeL,awayW,awayL,confW,confL,min,attend,arena,W,L,PER,TS%,eFG%
millsta01w,4,0,SAS,29,0,185,58,27,28,7,4,2,23,58,49,20,31,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,75.0,232,1,1976-02-29,[],WE,6,0,0,001,001,001,792,2068,538,736,93,315,350,795,1145,428,728,187,513,167,2215,867,2176,544,745,149,482,389,783,1172,530,669,275,424,140,2427,12,22,34,9,8,3,14,10,14,6825,176526,AT&T Center,0.0,0.0,16.60049406432661,46.2962962962963,40.816326530612244
millsta01w,8,0,DET,5,1,51,15,10,8,2,0,0,6,11,21,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,75.0,232,1,1976-02-29,[],EA,1,1,0,100,100,010,972,2261,595,785,158,442,380,931,1311,563,702,227,564,117,2697,895,2262,547,718,203,610,309,780,1089,546,767,276,529,117,2540,24,10,34,12,5,12,5,14,6,6850,165738,The Palace of Auburn Hills,6.0,5.0,13.42951644558585,32.95254833040421,28.57142857142857
miltode01w,1,0,LAS,32,32,983,378,55,139,68,44,29,67,124,293,150,102,76,8,2,3,4,4,136,50,11,11,12,6,2,10,14,37,20,12,10,0,0,1,F,73.0,185,1,1974-09-11,[],WE,1,1,0,100,010,001,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,28,4,32,15,1,13,3,17,4,6450,105005,Staples Center,2.0,2.0,22.31035983574374,55.937019060021306,51.5358361774744
miltode01w,2,0,LAS,32,27,938,330,71,98,68,49,29,58,101,296,134,63,50,35,12,0,7,7,226,86,12,32,20,7,10,11,22,64,35,19,13,8,3,0,F,73.0,185,1,1974-09-11,[],WE,1,1,0,100,100,100,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,28,4,32,16,0,12,4,19,2,6475,148446,Staples Center,6.0,1.0,20.704667412804866,50.96997405164957,47.2972972972973
miltode01w,3,0,LAS,32,25,966,362,65,146,45,50,35,94,122,271,132,104,77,50,21,3,6,3,204,78,9,32,8,10,9,11,22,60,27,16,15,16,9,0,F,73.0,185,1,1974-09-11,[],WE,1,1,0,100,100,100,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,25,7,32,12,4,13,3,17,4,6475,186410,Staples Center,6.0,0.0,20.939840363250667,57.14105316327819,52.5830258302583
miltode01w,4,0,LAS,31,30,1086,416,59,161,64,49,41,79,109,328,139,143,115,61,23,3,9,9,338,131,20,37,25,17,13,20,40,106,47,35,27,18,10,1,F,73.0,185,1,1974-09-11,[],WE,1,1,0,100,100,010,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,24,10,34,11,6,13,4,17,7,6900,157934,Staples Center,5.0,4.0,21.66021228427907,53.20781745625703,45.88414634146341
miltode01w,5,0,LAS,19,19,604,186,35,55,31,23,10,48,63,161,65,62,45,37,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,185,1,1974-09-11,[],WE,1,1,0,010,001,001,904,2069,530,722,157,414,312,809,1121,626,731,262,529,148,2495,815,2095,557,761,174,511,339,727,1066,532,704,288,523,114,2361,25,9,34,15,2,10,7,16,6,6975,177269,Staples Center,1.0,2.0,15.181055971914947,49.39451880178458,43.7888198757764
miltode01w,6,0,WAS,33,30,1069,394,45,127,58,57,18,75,117,331,138,99,79,119,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,185,1,1974-09-11,[],EA,5,0,0,001,001,001,847,1968,388,546,181,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,16,18,34,10,7,6,11,9,11,6900,171501,Verizon Center,0.0,0.0,20.25012069937253,52.59504485262708,47.583081570996974
miltode01w,7,0,WAS,23,20,675,335,23,89,48,35,17,67,87,265,125,63,51,79,34,2,2,2,69,28,7,11,5,3,1,6,5,29,11,2,2,9,4,0,F,73.0,185,1,1974-09-11,[],EA,4,1,0,010,001,001,1016,2199,528,715,187,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,18,16,34,13,4,5,12,12,8,6850,133255,Verizon Center,0.0,2.0,21.60414793592543,57.22191855698278,53.58490566037736
miltode01w,8,0,WAS,34,34,1141,456,45,172,55,52,38,121,107,473,165,116,98,119,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,185,1,1974-09-11,[],EA,5,0,0,001,001,001,877,2170,668,839,163,528,335,783,1118,472,763,282,571,133,2585,924,2216,616,801,175,520,383,825,1208,549,762,256,579,103,2639,16,18,34,8,9,8,9,8,12,6900,133255,Verizon Center,0.0,0.0,16.163532592268915,43.508129150446536,37.84355179704017
miltode01w,9,0,LAS,31,31,1016,431,64,132,73,34,18,99,109,344,165,93,72,81,29,0,6,6,206,64,14,22,11,8,4,13,23,59,24,15,11,14,5,0,F,73.0,185,1,1974-09-11,[],WE,3,1,0,100,010,001,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,20,14,34,12,5,8,9,12,8,7000,161639,Staples Center,3.0,3.0,19.12850409960177,55.985659357788634,52.18023255813954
miltode01w,10,0,LAS,33,33,1043,338,51,106,71,41,8,74,84,322,129,74,56,82,24,1,6,6,190,54,16,19,15,10,1,13,14,57,20,16,10,13,4,0,F,73.0,185,1,1974-09-11,[],WE,3,1,0,100,010,001,973,2264,435,550,152,512,365,883,1248,587,583,217,568,166,2533,903,2262,479,623,213,636,320,730,1050,516,622,300,463,115,2498,18,16,34,11,6,7,10,11,9,6925,176587,Staples Center,3.0,3.0,12.819915204548767,47.66471119133574,43.7888198757764
mitchle01w,9,0,NYL,34,5,518,131,14,43,97,17,3,39,43,105,39,42,34,47,19,0,6,0,62,29,0,2,8,0,0,6,5,21,9,6,6,10,5,0,G,65.0,130,1,1985-06-15,[],EA,3,1,0,100,010,001,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,19,15,34,11,6,8,9,11,9,6900,153772,Madison Square Garden (IV),3.0,3.0,9.368810957281948,53.045027534823454,46.19047619047619
mitchle01w,10,0,NYL,34,2,436,80,8,33,76,9,2,26,46,100,30,6,6,52,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,65.0,130,1,1985-06-15,[],EA,7,0,0,001,001,001,900,2168,458,582,254,710,280,802,1082,526,637,276,543,121,2512,906,2157,531,673,192,554,333,869,1202,482,590,269,548,124,2535,13,21,34,8,9,5,12,9,13,6900,166604,Madison Square Garden (IV),0.0,0.0,5.028517127976632,38.97116134060795,37.0
moeggli01w,7,0,CHI,27,1,277,58,27,19,17,10,6,15,14,63,20,30,14,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,195,1,1984-05-25,[],EA,7,0,0,001,001,001,858,2175,449,643,157,536,357,680,1037,509,674,277,527,125,2322,971,2147,545,736,200,536,379,860,1239,623,584,262,535,120,2687,5,29,34,3,14,2,15,4,16,6800,57635,UIC Pavilion,0.0,0.0,11.028312044636747,38.05774278215223,34.92063492063492
moeggli01w,8,0,CHI,23,0,206,37,26,5,6,3,2,10,15,41,17,5,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,195,1,1984-05-25,[],EA,6,0,0,001,001,001,925,2277,489,723,186,544,383,782,1165,597,634,262,510,112,2525,963,2243,501,642,184,481,379,846,1225,584,683,242,566,138,2611,14,20,34,6,11,8,9,6,14,6972,66557,UIC Pavilion,0.0,0.0,11.268117534076312,42.82407407407407,42.68292682926829
moisead01w,2,0,PHO,7,0,123,41,4,12,17,6,0,16,11,36,14,12,9,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,66.0,140,0,1978-12-06,[],WE,5,0,0,001,001,001,767,1894,429,587,101,313,300,642,942,514,625,292,519,138,2064,785,1892,462,584,137,391,333,698,1031,524,603,283,517,127,2169,13,19,32,10,6,3,13,8,13,6450,136979,US Airways Center,0.0,0.0,12.377240733609865,49.66085271317829,44.44444444444444
moisead01w,3,0,PHO,32,4,619,193,15,45,79,30,3,72,53,164,63,60,48,66,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,66.0,140,0,1978-12-06,[],WE,7,0,0,001,001,001,793,1889,405,538,100,328,292,626,918,427,623,267,501,94,2091,850,1870,436,608,155,388,309,692,1001,532,600,268,491,127,2291,11,21,32,10,6,1,15,7,14,6400,139798,US Airways Center,0.0,0.0,11.102247429009761,50.6827731092437,44.207317073170735
moisead01w,8,0,PHO,4,0,31,7,3,4,3,3,0,10,2,5,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,66.0,140,0,1978-12-06,[],WE,1,1,0,100,100,100,1063,2419,616,754,283,802,279,873,1152,683,658,285,486,159,3025,1022,2526,570,716,290,762,445,945,1390,628,684,244,595,109,2904,23,11,34,12,5,11,6,17,5,6850,131524,US Airways Center,7.0,2.0,4.9238856797143935,59.523809523809526,50.0
montaan01w,10,0,MIN,16,1,169,35,15,11,19,9,0,12,17,36,14,2,2,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,190,1,1980-10-24,[],WE,5,0,0,001,001,001,949,2257,591,766,242,695,325,762,1087,509,693,301,513,128,2731,1041,2260,550,711,195,510,317,848,1165,589,694,250,543,140,2827,14,20,34,9,8,5,12,7,13,6875,128127,Target Center,0.0,0.0,10.7358256576534,47.45119305856832,45.83333333333333
montgre01w,10,0,MIN,34,9,764,306,15,51,72,25,9,66,37,250,102,72,60,121,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,67.0,139,1,1986-12-02,[],WE,5,0,0,001,001,001,949,2257,591,766,242,695,325,762,1087,509,693,301,513,128,2731,1041,2260,550,711,195,510,317,848,1165,589,694,250,543,140,2827,14,20,34,9,8,5,12,7,13,6875,128127,Target Center,0.0,0.0,13.365619609076997,54.316955410394776,49.2
mooreja01w,3,0,IND,18,2,128,42,9,20,3,5,1,14,16,38,16,14,10,1,0,0,2,0,6,0,0,1,0,1,0,0,3,2,0,0,0,0,0,0,C,73.0,207,1,1979-11-06,[],EA,4,1,0,010,001,001,731,1825,455,580,180,543,315,633,948,447,559,268,438,100,2097,804,1817,359,503,162,464,288,644,932,507,647,226,470,145,2129,16,16,32,10,6,6,10,12,9,6425,134945,Conseco Fieldhouse,1.0,2.0,15.912841890512466,47.55434782608696,42.10526315789473
mooreje01w,6,1,CHA,6,0,49,3,1,4,2,0,0,4,9,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,75.0,175,1,1982-07-09,[],EA,6,0,0,001,001,001,772,1913,447,624,104,301,316,609,925,493,727,284,535,113,2095,851,1888,509,713,124,339,355,700,1055,496,654,269,534,146,2335,6,28,34,5,12,1,16,4,16,6945,98054,Charlotte Coliseum,0.0,0.0,3.1210426087541987,38.659793814432994,33.33333333333333
mooreje01w,6,2,LAS,15,0,109,8,4,4,1,4,0,5,21,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,75.0,175,1,1982-07-09,[],WE,4,1,0,010,001,001,873,2042,456,630,124,387,321,683,1004,551,737,264,492,136,2326,818,1955,527,709,182,519,332,709,1041,567,654,247,544,115,2345,17,17,34,11,6,6,11,12,10,6800,150521,Staples Center,0.0,2.0,3.1210426087541987,50.0,50.0
mooreje01w,7,0,LAS,34,33,653,147,35,63,24,22,9,28,79,136,59,38,29,2,0,1,5,5,89,24,5,11,5,2,0,3,14,22,11,2,2,0,0,0,F-C,75.0,175,1,1982-07-09,[],WE,1,1,0,100,010,001,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,25,9,34,15,2,10,7,15,5,6825,141282,Staples Center,2.0,3.0,12.024760399890683,48.127291775798845,43.38235294117647
mooreje01w,8,0,LAS,29,17,440,123,36,52,18,6,6,33,64,121,48,42,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,75.0,175,1,1982-07-09,[],WE,7,0,0,001,001,001,940,2305,493,627,160,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,10,24,34,5,12,5,12,6,16,6900,147810,Staples Center,0.0,0.0,12.96812478929199,44.092342988242045,39.66942148760331
mooreje01w,9,0,LAS,28,2,309,39,17,28,17,4,5,17,48,43,14,16,11,0,0,0,6,0,52,8,0,5,3,0,0,3,8,9,3,2,2,0,0,0,F-C,75.0,175,1,1982-07-09,[],WE,3,1,0,100,010,001,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,20,14,34,12,5,8,9,12,8,7000,161639,Staples Center,3.0,3.0,5.750363461122348,38.968824940047966,32.55813953488372
mooreje01w,10,0,IND,31,9,613,148,40,56,14,19,6,32,85,121,57,46,34,1,0,0,10,0,120,22,9,8,3,5,2,3,24,24,8,8,6,0,0,1,F-C,75.0,175,1,1982-07-09,[],EA,1,1,0,100,100,010,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,22,12,34,14,3,8,9,17,5,6925,134964,Conseco Fieldhouse,6.0,4.0,11.787573966472166,52.393089776267345,47.107438016528924
moorelo01w,6,0,NYL,24,0,182,22,4,23,19,10,0,25,12,23,9,9,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,69.0,165,1,1983-03-21,[],EA,3,1,0,010,001,001,828,1860,452,552,208,605,242,732,974,498,613,214,462,112,2316,859,2012,442,608,125,398,345,685,1030,473,590,275,411,86,2285,18,16,34,10,7,8,9,9,11,6925,172381,Madison Square Garden (IV),0.0,2.0,3.787806542321847,40.80118694362017,39.130434782608695
moorelo01w,7,0,NYL,34,29,952,208,31,113,122,61,10,65,90,201,68,51,37,96,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,69.0,165,1,1983-03-21,[],EA,5,0,0,001,001,001,822,2069,512,650,216,645,285,736,1021,475,674,252,576,112,2372,966,2153,553,722,171,461,341,832,1173,508,668,270,485,134,2656,11,23,34,7,10,4,13,7,13,6875,155048,Madison Square Garden (IV),0.0,0.0,10.72680077060158,46.54493376297887,42.53731343283582
moorelo01w,8,0,NYL,34,33,1163,327,40,98,163,75,5,99,93,289,119,58,34,135,55,1,3,3,113,31,1,14,15,6,0,6,4,32,12,4,2,17,5,0,G,69.0,165,1,1983-03-21,[],EA,4,1,0,010,001,001,870,2087,430,580,243,653,287,788,1075,500,618,289,612,109,2413,920,2223,471,619,190,589,378,837,1215,509,608,321,562,115,2501,16,18,34,10,7,6,11,10,10,6850,147866,Madison Square Garden (IV),1.0,2.0,13.106607144978508,51.98397558183899,50.69204152249135
moorelo01w,9,0,NYL,29,29,809,154,30,82,132,44,4,77,71,161,55,24,20,83,24,0,6,6,178,43,2,19,25,9,0,11,11,48,15,8,4,23,9,0,G,69.0,165,1,1983-03-21,[],EA,3,1,0,100,010,001,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,19,15,34,11,6,8,9,11,9,6900,153772,Madison Square Garden (IV),3.0,3.0,7.95825500407332,44.882256936348796,41.61490683229814
moorelo01w,10,0,NYL,34,32,941,215,19,106,133,66,2,78,55,233,78,48,33,100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,69.0,165,1,1983-03-21,[],EA,7,0,0,001,001,001,900,2168,458,582,254,710,280,802,1082,526,637,276,543,121,2512,906,2157,531,673,192,554,333,869,1202,482,590,269,548,124,2535,13,21,34,8,9,5,12,9,13,6900,166604,Madison Square Garden (IV),0.0,0.0,8.60615973371935,42.302849047694004,39.05579399141631
moorena01w,8,0,MIN,19,0,87,21,3,12,4,3,0,7,21,26,7,8,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,70.0,145,1,1984-11-04,[],WE,6,0,0,001,001,001,971,2355,531,674,163,496,397,785,1182,596,713,238,561,95,2636,988,2195,614,785,162,461,318,800,1118,565,645,279,529,147,2752,10,24,34,7,10,3,14,8,14,6875,121019,Target Center,0.0,0.0,7.467734044730041,35.56910569105691,28.846153846153843
moorena01w,9,0,MIN,16,0,125,48,7,8,5,4,3,3,18,47,15,27,15,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,70.0,145,1,1984-11-04,[],WE,7,0,0,001,001,001,991,2303,652,864,133,413,353,792,1145,557,751,309,472,131,2767,974,2220,612,809,161,486,350,862,1212,587,748,248,579,140,2721,16,18,34,9,8,7,10,8,12,6900,118463,Target Center,0.0,0.0,15.276177602706015,40.76086956521739,35.1063829787234
mooreta01w,3,1,MIA,5,3,83,28,3,4,10,7,0,11,16,25,8,10,10,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,167,1,1980-04-11,[],EA,6,0,0,001,001,001,774,1856,369,529,129,389,296,573,869,476,643,274,435,96,2046,745,1722,469,614,129,382,278,693,971,446,588,222,515,104,2088,15,17,32,9,7,6,10,11,10,6475,141252,AmericanAirlines Arena,0.0,0.0,10.918281905316247,47.61904761904762,36.0
mooreta01w,3,2,MIN,26,20,653,196,20,56,78,23,9,74,65,172,63,53,44,68,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,167,1,1980-04-11,[],WE,8,0,0,001,001,001,727,1775,383,578,166,500,309,650,959,466,617,226,529,102,2003,747,1807,469,613,141,389,302,612,914,495,618,273,465,117,2104,10,22,32,7,9,3,13,6,15,6475,139874,Target Center,0.0,0.0,10.918281905316247,50.174073315584685,44.18604651162791
mooreta01w,4,1,DET,15,0,66,21,3,6,4,4,2,6,5,16,8,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,167,1,1980-04-11,[],EA,1,1,0,100,100,100,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,25,9,34,13,4,12,5,18,6,6900,133647,The Palace of Auburn Hills,6.0,2.0,16.418970506413707,56.33047210300429,50.0
mooreta01w,4,2,PHO,11,0,110,33,3,16,8,5,4,10,9,26,11,13,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,167,1,1980-04-11,[],WE,7,0,0,001,001,001,801,2095,379,556,116,349,357,643,1000,461,664,310,479,111,2097,834,1867,466,626,136,371,303,811,1114,509,667,275,610,146,2270,8,26,34,6,11,2,15,5,19,6925,144511,US Airways Center,0.0,0.0,16.418970506413707,52.01765447667087,42.30769230769231
mooreta01w,5,0,PHO,32,0,387,82,7,21,53,26,9,34,46,61,27,29,25,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,167,1,1980-04-11,[],WE,5,0,0,001,001,001,826,1922,456,598,192,519,264,652,916,501,748,282,464,137,2300,784,1845,534,724,133,348,309,711,1020,456,660,226,536,137,2235,17,17,34,10,7,7,10,11,11,6825,136295,US Airways Center,0.0,0.0,9.918719636002914,55.58568329718005,46.72131147540984
mooreta01w,6,0,NYL,7,0,48,11,0,7,6,0,0,4,6,6,4,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,167,1,1980-04-11,[],EA,3,1,0,010,001,001,828,1860,452,552,208,605,242,732,974,498,613,214,462,112,2316,859,2012,442,608,125,398,345,685,1030,473,590,275,411,86,2285,18,16,34,10,7,8,9,9,11,6925,172381,Madison Square Garden (IV),0.0,2.0,10.661150331109255,79.94186046511628,75.0
mooreta01w,7,0,LAS,34,33,634,206,16,55,65,33,8,38,59,145,68,66,53,49,17,0,4,4,87,31,3,9,11,3,1,8,7,19,10,11,7,6,4,0,G-F,71.0,167,1,1980-04-11,[],WE,1,1,0,100,010,001,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,25,9,34,15,2,10,7,15,5,6825,141282,Staples Center,2.0,3.0,15.244264293278272,59.18179728797978,52.758620689655174
mooreta01w,8,0,HOU,15,9,289,58,8,17,44,16,2,32,38,57,21,12,12,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,167,1,1980-04-11,[],WE,5,0,0,001,001,001,915,2149,554,721,126,365,374,770,1144,558,655,289,633,109,2510,924,2190,578,719,202,581,342,721,1063,588,677,310,568,160,2628,13,21,34,7,10,6,11,10,12,6800,138816,Toyota Center,0.0,0.0,6.564897017629184,46.563904945407835,40.35087719298245
moosca01w,3,0,MIA,2,0,6,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,78.0,182,1,1978-05-23,[],EA,6,0,0,001,001,001,774,1856,369,529,129,389,296,573,869,476,643,274,435,96,2046,745,1722,469,614,129,382,278,693,971,446,588,222,515,104,2088,15,17,32,9,7,6,10,11,10,6475,141252,AmericanAirlines Arena,0.0,0.0,0.0,0.0,0.0
mosbybe01w,8,0,WAS,28,0,279,83,25,53,10,8,6,19,22,62,30,28,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,172,1,1984-02-14,[],EA,5,0,0,001,001,001,877,2170,668,839,163,528,335,783,1118,472,763,282,571,133,2585,924,2216,616,801,175,520,383,825,1208,549,762,256,579,103,2639,16,18,34,8,9,8,9,8,12,6900,133255,Verizon Center,0.0,0.0,19.230987341945998,55.839612486544674,48.38709677419355
mosbybe01w,9,0,WAS,24,1,183,48,17,36,2,2,7,12,20,51,20,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,172,1,1984-02-14,[],EA,6,0,0,001,001,001,885,2131,435,659,163,460,362,770,1132,483,757,241,637,93,2368,929,2096,563,760,180,528,306,787,1093,542,708,314,530,146,2601,10,24,34,6,11,4,13,6,14,6825,154637,Verizon Center,0.0,0.0,14.914183007463182,42.643923240938165,39.21568627450981
mosbybe01w,10,0,WAS,24,0,169,46,15,22,3,8,1,16,29,47,17,14,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,73.0,172,1,1984-02-14,[],EA,4,1,0,010,001,001,933,2205,580,827,139,426,388,803,1191,453,725,314,607,118,2585,945,2184,570,755,162,478,322,789,1111,524,778,315,576,156,2622,16,18,34,11,6,5,12,10,12,6875,192747,Verizon Center,0.0,2.0,11.804705339894126,43.26561324303988,36.17021276595745
moweje01w,2,0,POR,5,0,17,6,1,2,0,0,1,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,77.0,236,1,1978-02-25,[],WE,7,0,0,001,001,001,733,1891,450,612,172,519,300,696,996,451,633,244,500,106,2088,791,1944,461,656,159,410,343,763,1106,501,643,293,474,144,2202,11,21,32,6,10,5,11,5,16,6525,137656,Rose Garden Arena,0.0,0.0,19.308890137296277,100.0,100.0
moweje01w,3,0,POR,5,0,16,1,1,0,0,0,0,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,77.0,236,1,1978-02-25,[],WE,5,0,0,001,001,001,829,1951,410,564,127,391,307,641,948,492,623,239,493,120,2195,819,1885,463,647,126,348,334,678,1012,486,616,272,508,139,2227,16,16,32,9,7,7,9,8,13,6475,128656,Rose Garden Arena,0.0,0.0,0.0,26.595744680851062,0.0
moweje01w,4,0,LAS,1,0,21,0,0,1,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,77.0,236,1,1978-02-25,[],WE,1,1,0,100,100,010,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,24,10,34,11,6,13,4,17,7,6900,157934,Staples Center,5.0,4.0,0.0,0.0,0.0
mulitna01w,1,0,UTA,22,3,291,99,12,22,6,4,6,30,37,69,41,20,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,75.0,207,1,1976-03-06,[],WE,5,0,0,001,001,001,858,1896,609,790,88,262,348,732,1080,522,698,214,544,157,2413,860,1964,531,721,156,448,313,598,911,503,702,301,437,112,2407,18,14,32,12,4,6,10,13,8,6400,103442,EnergySolutions Arena,0.0,0.0,15.243008427297973,63.624678663239074,60.86956521739131
murphsh01w,8,0,MIN,32,0,436,165,50,54,17,19,8,20,48,145,54,46,39,66,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,71.0,164,1,1985-04-15,[],WE,6,0,0,001,001,001,971,2355,531,674,163,496,397,785,1182,596,713,238,561,95,2636,988,2195,614,785,162,461,318,800,1118,565,645,279,529,147,2752,10,24,34,7,10,3,14,8,14,6875,121019,Target Center,0.0,0.0,22.365261045585104,49.92737835875091,43.44827586206896
murphsh01w,9,2,DET,13,3,122,33,8,13,7,6,2,9,16,40,12,6,4,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,71.0,164,1,1985-04-15,[],EA,1,1,0,100,100,100,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,22,12,34,14,3,8,9,16,4,6875,162669,The Palace of Auburn Hills,7.0,2.0,11.38028031410588,38.69606003752345,36.25
murphsh01w,9,1,MIN,2,0,5,2,2,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,71.0,164,1,1985-04-15,[],WE,7,0,0,001,001,001,991,2303,652,864,133,413,353,792,1145,557,751,309,472,131,2767,974,2220,612,809,161,486,350,862,1212,587,748,248,579,140,2721,16,18,34,9,8,7,10,8,12,6900,118463,Target Center,0.0,0.0,11.38028031410588,20.0,20.0
